number;title;timestamp
40378; Fishermen recount having large rocks thrown at them while fishing Steelhead on the Duckabush River1982-01-23T12:00:00Z;1982-01-23T12:00:00Z
40412; Morning hike turns a veterinarian and her family into believers near Missoula2012-07-20T12:00:00Z;2012-07-20T12:00:00Z
40417; Nighttime encounters close to home near Morgan2013-03-16T12:00:00Z;2013-03-16T12:00:00Z
40420;" Rural resident hears heavy bipedal footfalls and smells strong """"skunk-like"""" odor near Seguin""2010-05-15T12:00:00Z";2010-05-15T12:00:00Z
40457; Memory told of a close encounter by motorists just north of Rushville2000-01-09T12:00:00Z;2000-01-09T12:00:00Z
40462; Night time road crossing near Woodstown2012-12-29T12:00:00Z;2012-12-29T12:00:00Z
40474; Hunter finds a possible footprint near Olive Branch2011-08-02T12:00:00Z;2011-08-02T12:00:00Z
40475; Memory told of strange occurrences while growing up near Castle Rock State Park1965-10-02T12:00:00Z;1965-10-02T12:00:00Z
40524; Photo taken of a possible print near Lake Esler and memory told of a daylight sighting near Deerhead Lake2012-06-24T12:00:00Z;2012-06-24T12:00:00Z
40534; Strange encounter experienced by LEO's camped near Goldbond2005-05-28T12:00:00Z;2005-05-28T12:00:00Z
40548; Motorist has a possible sighting on a rainy night near Schell City2012-09-21T12:00:00Z;2012-09-21T12:00:00Z
40564; Brothers see large upright creature while driving one evening south of Crestview2013-03-22T12:00:00Z;2013-03-22T12:00:00Z
40584; Possible rural encounters experienced by a young man growing up outside Okeechobee2009-05-01T12:00:00Z;2009-05-01T12:00:00Z
40618; Motorist brakes to avoid a large hairy biped near Bristol2013-03-24T12:00:00Z;2013-03-24T12:00:00Z
40619; Possible daylight sighting while walking a dog on a bikeway near Jamestown2013-03-16T12:00:00Z;2013-03-16T12:00:00Z
40645; Memory told of observing a hairy biped close to Civil War fortifications near Fort Lee1981-09-19T12:00:00Z;1981-09-19T12:00:00Z
40714; Motorist has possible nighttime sighting near Blandinsville2013-03-23T12:00:00Z;2013-03-23T12:00:00Z
40715; Possible daylight sighting by a passenger traveling along I-80 over the Meander Creek Reservoir2012-03-24T12:00:00Z;2012-03-24T12:00:00Z
40718; Hikers hear possible wood knocks and loud screams near Mount Horeb2011-10-28T12:00:00Z;2011-10-28T12:00:00Z
40784; Memory told of a large hairy biped approaching a family as they dumped their garbage near Waukeenah1975-08-01T12:00:00Z;1975-08-01T12:00:00Z
40841; Motorist has possible nighttime sighting just north of Springfield on Veterans Parkway.2011-07-16T12:00:00Z;2011-07-16T12:00:00Z
40842; Memory told of a possible sighting along Happy Hollow Road near Gorham.1975-10-11T12:00:00Z;1975-10-11T12:00:00Z
40901;" More possible activity from the """"Mole Man"""" at Lake Helen""2013-02-24T12:00:00Z";2013-02-24T12:00:00Z
40912; Deer hunter hears then sees large hair-covered biped near the Morgan County line2013-01-23T12:00:00Z;2013-01-23T12:00:00Z
40935; Friends almost strike a tall manlike animal as it crosses road outside Chiefland2013-04-13T12:00:00Z;2013-04-13T12:00:00Z
40959; Morning commuter sees tall biped at close range near Middletown2013-04-23T12:00:00Z;2013-04-23T12:00:00Z
40995; Possible sighting of animal playing peek-a-boo at Argyle Lake State Park.2009-07-15T12:00:00Z;2009-07-15T12:00:00Z
41012; Two girls have a daytime close encounter on their family farm near Oak Grove2013-04-27T12:00:00Z;2013-04-27T12:00:00Z
41040; Campers awakened by heavy bipedal footsteps in Uwharrie National Forest2011-10-24T12:00:00Z;2011-10-24T12:00:00Z
41062; Daytime road crossing seen by a retired police officer near Pembine2013-04-28T12:00:00Z;2013-04-28T12:00:00Z
41111; Woman standing on her elevated deck is approached from underneath by something large near Ocean Shores2009-07-26T12:00:00Z;2009-07-26T12:00:00Z
41169; Motorist sees a tall man-like figure standing in a field at dawn near Cedartown2013-05-10T12:00:00Z;2013-05-10T12:00:00Z
41186; Camper hears possible late-night vocalizations in the Knoll Lake area2011-07-15T12:00:00Z;2011-07-15T12:00:00Z
41195; Woman hears possible vocalizations in the James A. Reed Memorial Wildlife Area2013-05-19T12:00:00Z;2013-05-19T12:00:00Z
41232; Sighting of two animals walking a ridge line in Salt Fork State Park2013-05-05T12:00:00Z;2013-05-05T12:00:00Z
41265; Possible sighitng at dusk by father and daughter riding an ATV near Bartow2013-05-16T12:00:00Z;2013-05-16T12:00:00Z
41270; Possible daylight sighting while driving in farm country near Nashville2013-05-27T12:00:00Z;2013-05-27T12:00:00Z
41275; Possible nighttime road crossing on HWY 528 outside Orlando2013-05-23T12:00:00Z;2013-05-23T12:00:00Z
41309; Possible daylight sighting by a bicyclist on the General James A. Van Fleet State Trail2013-04-29T12:00:00Z;2013-04-29T12:00:00Z
41318; Memory told of roadside sighting at night south of Rantoul1975-10-11T12:00:00Z;1975-10-11T12:00:00Z
41350; Campers on Mount Graham experience possible intimidation behavior2013-05-26T12:00:00Z;2013-05-26T12:00:00Z
41395; Daylight sighting outside Grain Valley near the Monkey Mountain Park Reserve2013-06-07T12:00:00Z;2013-06-07T12:00:00Z
41427; Memory told of a nighttime close encounter in the Henning Conservation Area near Branson1994-08-23T12:00:00Z;1994-08-23T12:00:00Z
41447; Campers on Mount Graham are frightened by late-night visitor2013-06-16T12:00:00Z;2013-06-16T12:00:00Z
41448; Motorist has daytime sighting along I-75 near Ruskin2012-03-29T12:00:00Z;2012-03-29T12:00:00Z
41452; Couple flees their camp site after a possible late night encounter at Salt Fork State Park2013-06-17T12:00:00Z;2013-06-17T12:00:00Z
41503; Nighttime road crossing near Camp Blanding2012-06-12T12:00:00Z;2012-06-12T12:00:00Z
41506; Fisherman reports possible sightings and activity around Lake James2013-06-26T12:00:00Z;2013-06-26T12:00:00Z
41508; Motorist observes large hairy biped in the late afternoon near Taylorsville2013-06-12T12:00:00Z;2013-06-12T12:00:00Z
41514; Friends enjoying a late night together are startled by a eerie howl near Eagle River2013-06-26T12:00:00Z;2013-06-26T12:00:00Z
41634; Memory told of observing bi-pedal creatures while driving on an unimproved dirt road in the Wallowa Mountains east of Cove1972-07-01T12:00:00Z;1972-07-01T12:00:00Z
41657; Daybreak sighting by fishermen driving to a tournament near Phillips2013-07-12T12:00:00Z;2013-07-12T12:00:00Z
41700; Motorist observes a dark shaggy figure running on the road in daylight near Ogden2013-07-23T12:00:00Z;2013-07-23T12:00:00Z
41718; Motorcyclist has daylight sighting south of Kellerville2013-06-22T12:00:00Z;2013-06-22T12:00:00Z
41734; Bow hunter recalls being shaken by possible incidents near Mount Horeb1989-09-30T12:00:00Z;1989-09-30T12:00:00Z
41739; Motorist watches massive bipedal figure cross a rural road south of Gaffney2003-04-15T12:00:00Z;2003-04-15T12:00:00Z
41770; Huge rocks thrown at night fishermen on Jewell Lake2013-07-31T12:00:00Z;2013-07-31T12:00:00Z
41774; Woman is startled after seeing a face with yellow eyes peering into her kitchen window near Valley City2013-06-25T12:00:00Z;2013-06-25T12:00:00Z
41776; Humanoid figure spotted at night near Octagon Hall during paranormal investigation2012-03-20T12:00:00Z;2012-03-20T12:00:00Z
41782; Man-like figure seen running along a tree-line off Hwy. 12 near Checkerboard2012-12-02T12:00:00Z;2012-12-02T12:00:00Z
41825; Bear hunter unnerved by thrashing in the bushes by unseen animal near Verlot2013-08-07T12:00:00Z;2013-08-07T12:00:00Z
41827; Motorist has close encounter on Mallard Point Road near Lake Norfork2009-02-15T12:00:00Z;2009-02-15T12:00:00Z
41880; Possible vocalizations heard from the Bear Heaven Campground east of Elkins2013-08-14T12:00:00Z;2013-08-14T12:00:00Z
41907; Memory told of a possible sighting at night in a pasture east of Jacksonville1986-01-11T12:00:00Z;1986-01-11T12:00:00Z
41916; Memory told of daylight sighting while mushroom hunting along Happy Hollow Road near Gorham1978-04-21T12:00:00Z;1978-04-21T12:00:00Z
41935; Couple observe a large dark figure as it watches fishermen at Skaguay Reservoir near Victor2013-08-05T12:00:00Z;2013-08-05T12:00:00Z
41981; Campers awakened by possible late-night screams north of Woods Canyon Lake2013-08-22T12:00:00Z;2013-08-22T12:00:00Z
41995; Memory told of a close encounter with a man-ape outside Gainesville1963-09-15T12:00:00Z;1963-09-15T12:00:00Z
42022; Possible nighttime encounter near Spencer leaves three men startled2013-04-13T12:00:00Z;2013-04-13T12:00:00Z
42056; Possible activity at a cabin outside Traverse City2013-09-02T12:00:00Z;2013-09-02T12:00:00Z
42064; Driver has possible daylight sighting on US Route 33 outside Rawley Springs2013-08-31T12:00:00Z;2013-08-31T12:00:00Z
42120; Possible nighttime sighting while camping on a farm on a foggy night near Nashville2013-08-24T12:00:00Z;2013-08-24T12:00:00Z
42128; Residents hear possible activity near Linden2013-09-15T12:00:00Z;2013-09-15T12:00:00Z
42134; Seasoned hunter hears unknown screams from his stand near Holopaw2012-11-18T12:00:00Z;2012-11-18T12:00:00Z
42140; Hiker has daylight sighting in Goodenow Grove Nature Preserve2009-10-10T12:00:00Z;2009-10-10T12:00:00Z
42148; Possible nighttime encounters at a campground near Pine Flat Resort2013-09-13T12:00:00Z;2013-09-13T12:00:00Z
42150; Possible footprint and handprint found in Plum Creek Play Meadow - Forest Preserve2014-05-12T12:00:00Z;2014-05-12T12:00:00Z
42226;" Multiple interactions involving a possible road crossing vocalizations and paralleling experienced by a hunter/homeowner near the Rogue River Game Area""";2013-11-15T12:00:00Z
42293; Possible nighttime sighting while standing with friends outside a rural home near Wesley Chapel2010-12-24T12:00:00Z;2010-12-24T12:00:00Z
42295; Possible encounter makes campers leave Lake Jeanette campground near Orr2013-06-28T12:00:00Z;2013-06-28T12:00:00Z
42304; Camper photographs possible footprints at Lena Lake in the Buckhorn Wilderness2013-09-21T12:00:00Z;2013-09-21T12:00:00Z
42321; Recollection of a dark figure watching as they recovered their dirt bikes near Wellsburg1990-08-08T12:00:00Z;1990-08-08T12:00:00Z
42352; Early evening close encounter near Bandon by mushroom hunters leaving the forest2004-10-29T12:00:00Z;2004-10-29T12:00:00Z
42364; Memory told of a daylight sighting and parallel chase in the Gila River bottoms while riding horseback1992-08-15T12:00:00Z;1992-08-15T12:00:00Z
42395; Motorist sees a large hairy biped cross the road at dusk in Spanaway2012-10-10T12:00:00Z;2012-10-10T12:00:00Z
42408; Elk Hunter recalls observing what he thought was another hunter near Lake Quinault1982-11-15T12:00:00Z;1982-11-15T12:00:00Z
42448; Motorist has a close daylight sighting of a Sasquatch chasing a deer near Ocean Shores (Sketches included)2013-09-30T12:00:00Z;2013-09-30T12:00:00Z
42473; Hunter's possible encounter near Kirbyville2013-11-02T12:00:00Z;2013-11-02T12:00:00Z
42547; Woman recalls her possible encounter on a farm outside Prairie du Rocher.1973-06-08T12:00:00Z;1973-06-08T12:00:00Z
42580; Motorists have a possible late night sighting outside Seagrove2012-08-17T12:00:00Z;2012-08-17T12:00:00Z
42596; Possible daybreak sighting by a motorist in farm country north of Badger2013-04-09T12:00:00Z;2013-04-09T12:00:00Z
42602;" Backpackers hear growls knocking and observe two large hairy bipeds at Surprise Lake""";2012-06-13T12:00:00Z
42643; Couple on their porch observe a tall biped chase a deer near Chilhowie2011-09-12T12:00:00Z;2011-09-12T12:00:00Z
42647; Hunter finds possible footprints and knuckle prints near Priest Lake2013-11-02T12:00:00Z;2013-11-02T12:00:00Z
42692; Daytime road crossing seen near Ashland2013-11-10T12:00:00Z;2013-11-10T12:00:00Z
42726; Nighttime sighting by a man walking his dog in a subdivision next to the Ocala National Forest2013-10-26T12:00:00Z;2013-10-26T12:00:00Z
42730;" Childhood memory told of seeing an upright white animal while playing in a creek near Brussels""";1968-05-04T12:00:00Z
42736;" Man recalls seeing a huge hair-covered biped standing beside the road at night near Snohomish""";1986-10-17T12:00:00Z
42745; Strange occurrences outside a home lead to a daylight sighting by a father and son near East Canton2011-09-09T12:00:00Z;2011-09-09T12:00:00Z
42794; Memory told of a nighttime highway crossing near Stewardson1998-09-28T12:00:00Z;1998-09-28T12:00:00Z
42885; Possible daytime highway crossing on US-90 outside Caryville2003-10-15T12:00:00Z;2003-10-15T12:00:00Z
42939; Late afternoon sighting by a bow hunter in his tree stand south of Clanton2013-10-15T12:00:00Z;2013-10-15T12:00:00Z
42945; Memory told of a daylight sighting along railroad tracks east of Plumfield2013-11-24T12:00:00Z;2013-11-24T12:00:00Z
42978; Daytime sighting by a wildlife biologist on a trail in the Cypress Creek Preserve2013-11-24T12:00:00Z;2013-11-24T12:00:00Z
42999; Law Enforcement Officer observes large figure along river bank while hunting for deer near Pin Hook2011-11-19T12:00:00Z;2011-11-19T12:00:00Z
43122; Driver startled to see a tall figure next to U.S. Hwy. 151 near Mineral Point2013-12-27T12:00:00Z;2013-12-27T12:00:00Z
43145; Possible sighting by a motorist avoiding deer west of Escanaba2005-10-22T12:00:00Z;2005-10-22T12:00:00Z
43148; Hiker has close daylight sighting in Beall Woods State Park2013-10-23T12:00:00Z;2013-10-23T12:00:00Z
43193; Homeowner reports possible interactions that include his hunting dogs near Pax2013-11-30T12:00:00Z;2013-11-30T12:00:00Z
43204; Possible early evening sighting while driving by a vineyard near Taylorsville2013-10-18T12:00:00Z;2013-10-18T12:00:00Z
43211; Gorilla-like figure spotted by two motorists along a roadside near Mauston2000-06-10T12:00:00Z;2000-06-10T12:00:00Z
43217; Memory of 3 hairy fingers sliding under the front door outside Nauvoo1988-07-15T12:00:00Z;1988-07-15T12:00:00Z
43229; Homeowner  hears possible vocalization and experiences unusual dog and wildlife behavior near Wimberley2012-09-15T12:00:00Z;2012-09-15T12:00:00Z
43285; Bow hunter with binoculars observes a tall Bigfoot with a smaller one near Amenia2013-11-09T12:00:00Z;2013-11-09T12:00:00Z
43295; Family discovers possible snow tracks in their yard near Land O' Lakes2013-12-15T12:00:00Z;2013-12-15T12:00:00Z
43319; Possible sighting by a motorist near Hettick2014-05-14T12:00:00Z;2014-05-14T12:00:00Z
43348; Memory told of sighting at night along SR 108 near Hagaman2014-05-14T12:00:00Z;2014-05-14T12:00:00Z
43381; Driver sees a large animal possibly stalking wild boar outside Bushnell2012-10-15T12:00:00Z;2012-10-15T12:00:00Z
43399;" Scientist skeptic has early morning encounter behind gas station near Las Vegas NM""";2013-10-18T12:00:00Z
43402; Possible ongoing activty in a rural community near Chance2002-09-16T12:00:00Z;2002-09-16T12:00:00Z
43407; Possible daytime road crossing on SR 32 near Jasper2013-12-24T12:00:00Z;2013-12-24T12:00:00Z
43491; Possible daylight road crossing on Cascade Lakes Hwy. near Bend2013-11-15T12:00:00Z;2013-11-15T12:00:00Z
43519; Night fishermen startled while in their boat at Tippy Dam Campground2012-04-05T12:00:00Z;2012-04-05T12:00:00Z
43553; Teenage girl startles a gorilla-like animal while walking home in the dark north of Swainsboro2006-09-25T12:00:00Z;2006-09-25T12:00:00Z
43598; Early morning sighting through binoculars while bird watching in Waterton National Park2011-06-17T12:00:00Z;2011-06-17T12:00:00Z
43611; Couple spot possible footprints on Benton MacKaye Trail near Blue Ridge2014-01-05T12:00:00Z;2014-01-05T12:00:00Z
43612; Woman recalls encounter she had as a youth on rural property north of Bethany1979-08-01T12:00:00Z;1979-08-01T12:00:00Z
43619; Motorist has twilight sighting south of Oquawka.2014-05-12T12:00:00Z;2014-05-12T12:00:00Z
43648; Memory told of possible activity while trapping in Horicon Marsh1975-11-01T12:00:00Z;1975-11-01T12:00:00Z
43689; Night fisherman first hears and then observes two Bigfoots in his spotlight near Birmingham2013-10-02T12:00:00Z;2013-10-02T12:00:00Z
43757; Rocks and growls spook carpenters working at a home with ongoing activity near Stanwood2013-11-20T12:00:00Z;2013-11-20T12:00:00Z
43758; Hunter recalls his observation of a dark figure crawling on a family farm near Markton1988-10-15T12:00:00Z;1988-10-15T12:00:00Z
