cityName;stateID;stateName;country
Oklaunion;TX;Texas;USA
Mulberry;OK;Oklahoma;USA
Eddyville;IL;Illinois;USA
Lorton;NE;Nebraska;USA
Gloster;LA;Louisiana;USA
Eagle Rock;MO;Missouri;USA
Albion;OK;Oklahoma;USA
Craig;IA;Iowa;USA
Calzada;PR;Puerto Rico;USA
Selz;ND;North Dakota;USA
Brentwood Colony;SD;South Dakota;USA
Aurora;KS;Kansas;USA
Maramec;OK;Oklahoma;USA
Brenton;WV;West Virginia;USA
New Market;MO;Missouri;USA
Clinchport;VA;Virginia;USA
Beedeville;AR;Arkansas;USA
Newport;NE;Nebraska;USA
Paac Ciinak;WI;Wisconsin;USA
Randalia;IA;Iowa;USA
Bringhurst;IN;Indiana;USA
Goodyears Bar;CA;California;USA
Tuttle;CA;California;USA
Avilla;MO;Missouri;USA
Fort Hill;OR;Oregon;USA
Strandburg;SD;South Dakota;USA
Unity Village;MO;Missouri;USA
Patmos;AR;Arkansas;USA
Sharon;ND;North Dakota;USA
Clifford;ND;North Dakota;USA
Randsburg;CA;California;USA
Penton;AL;Alabama;USA
Holloway;MN;Minnesota;USA
Shageluk;AK;Alaska;USA
Grayridge;MO;Missouri;USA
Mount Judea;AR;Arkansas;USA
Clayton;IA;Iowa;USA
Catarina;TX;Texas;USA
St. Paul;IA;Iowa;USA
Dougherty;IA;Iowa;USA
Peru;PA;Pennsylvania;USA
Preble;IN;Indiana;USA
Duffield;VA;Virginia;USA
Morristown;SD;South Dakota;USA
Yucca;AZ;Arizona;USA
Barstow;IL;Illinois;USA
Gabbs;NV;Nevada;USA
Bowmore;NC;North Carolina;USA
Pancoastburg;OH;Ohio;USA
Brandon;MT;Montana;USA
Tierra Bonita;TX;Texas;USA
Rea;MO;Missouri;USA
Goff;KS;Kansas;USA
Elwin;IL;Illinois;USA
Billingsley;AL;Alabama;USA
Big Flat;AR;Arkansas;USA
Piqua;KS;Kansas;USA
Casselman;PA;Pennsylvania;USA
Tuskahoma;OK;Oklahoma;USA
Redding;IA;Iowa;USA
Little Orleans;MD;Maryland;USA
Ethel;MO;Missouri;USA
Glade;KS;Kansas;USA
Strang;OK;Oklahoma;USA
Casmalia;CA;California;USA
Ringo;KS;Kansas;USA
Sasakwa;OK;Oklahoma;USA
Farlington;KS;Kansas;USA
Barrelville;MD;Maryland;USA
Revere;MN;Minnesota;USA
Vermillion;KS;Kansas;USA
Grant;IA;Iowa;USA
Abbyville;KS;Kansas;USA
Faxon;OK;Oklahoma;USA
Frankewing;TN;Tennessee;USA
New Alluwe;OK;Oklahoma;USA
St. Charles;VA;Virginia;USA
Blackfoot;MT;Montana;USA
Arco;MN;Minnesota;USA
Tunnelton;IN;Indiana;USA
Menoken;ND;North Dakota;USA
Oak Grove;OK;Oklahoma;USA
Vera Cruz;IN;Indiana;USA
Bristow;NE;Nebraska;USA
Nodaway;IA;Iowa;USA
Hubbell;NE;Nebraska;USA
Grovespring;MO;Missouri;USA
Taos Ski Valley;NM;New Mexico;USA
Atlantic;PA;Pennsylvania;USA
Beards Fork;WV;West Virginia;USA
Maxatawny;PA;Pennsylvania;USA
Odanah;WI;Wisconsin;USA
Wasta;SD;South Dakota;USA
Zurich;KS;Kansas;USA
Bagnell;MO;Missouri;USA
Caddo Gap;AR;Arkansas;USA
Port Heiden;AK;Alaska;USA
Paoli;CO;Colorado;USA
Nye;MT;Montana;USA
Skwentna;AK;Alaska;USA
Fullerton;ND;North Dakota;USA
Galesburg;ND;North Dakota;USA
Blenheim;SC;South Carolina;USA
Pierpont;MO;Missouri;USA
Ashwood;SC;South Carolina;USA
Three Mile Bay;NY;New York;USA
Laconia;IN;Indiana;USA
Waukena;CA;California;USA
Dora;NM;New Mexico;USA
Turner Colony;MT;Montana;USA
Green Sea;SC;South Carolina;USA
Driscoll;ND;North Dakota;USA
Foxholm;ND;North Dakota;USA
Bisbee;ND;North Dakota;USA
Paskenta;CA;California;USA
Rockbridge;OH;Ohio;USA
Alleghany;CA;California;USA
Latham;MO;Missouri;USA
Watkins;IA;Iowa;USA
Eagle River;MI;Michigan;USA
Farmer;SD;South Dakota;USA
Flemington;MO;Missouri;USA
Lanesboro;IA;Iowa;USA
Clark Colony;SD;South Dakota;USA
Orrum;NC;North Carolina;USA
Rodney;IA;Iowa;USA
Highland Beach;MD;Maryland;USA
Shirley;IL;Illinois;USA
Royal;NE;Nebraska;USA
Luray;MO;Missouri;USA
Maskell;NE;Nebraska;USA
Roy Lake;MN;Minnesota;USA
Standing Rock;AL;Alabama;USA
Peach Creek;WV;West Virginia;USA
Colwell;IA;Iowa;USA
Crown Point;AK;Alaska;USA
Jones Mills;AR;Arkansas;USA
Virginia;NE;Nebraska;USA
Lisbon;MD;Maryland;USA
Flaxville;MT;Montana;USA
Millersburg;IL;Illinois;USA
Westview Circle;WY;Wyoming;USA
Fidelis;FL;Florida;USA
Quesada;TX;Texas;USA
Pilsen;KS;Kansas;USA
Excursion Inlet;AK;Alaska;USA
Knowlton;WI;Wisconsin;USA
Fellows;CA;California;USA
Dawson;MD;Maryland;USA
Woodruff;AZ;Arizona;USA
Whitney;NE;Nebraska;USA
Pleasanton;IA;Iowa;USA
Mud Bay;AK;Alaska;USA
Randlett;UT;Utah;USA
Lincolnville;PA;Pennsylvania;USA
Kickapoo Site 7;KS;Kansas;USA
El Rancho;CA;California;USA
Lone Chimney;OK;Oklahoma;USA
Quamba;MN;Minnesota;USA
Vining;KS;Kansas;USA
Somerset;CO;Colorado;USA
Whitehawk;CA;California;USA
Deering;MO;Missouri;USA
Cliffdell;WA;Washington;USA
Anthonyville;AR;Arkansas;USA
Miltonsburg;OH;Ohio;USA
Beyerville;AZ;Arizona;USA
Miston;TN;Tennessee;USA
Putnam;AL;Alabama;USA
Henry;NE;Nebraska;USA
Clawson;UT;Utah;USA
Funkley;MN;Minnesota;USA
Newburg;ND;North Dakota;USA
Tierra Grande;TX;Texas;USA
Fargo;AR;Arkansas;USA
Haswell;CO;Colorado;USA
Glen Jean;WV;West Virginia;USA
Oakwood;OK;Oklahoma;USA
Maish Vaya;AZ;Arizona;USA
Plainville;OH;Ohio;USA
Pettibone;ND;North Dakota;USA
Carrick;CA;California;USA
Escudilla Bonita;NM;New Mexico;USA
Churchville;VA;Virginia;USA
Hashtown;IN;Indiana;USA
Guernsey;IA;Iowa;USA
Crystal Downs Country Club;MI;Michigan;USA
Nelagoney;OK;Oklahoma;USA
Cherry Valley;PA;Pennsylvania;USA
Mutual;OH;Ohio;USA
White Mesa;UT;Utah;USA
Union Hill;IL;Illinois;USA
Drytown;CA;California;USA
Tupelo;AR;Arkansas;USA
Crestline;KS;Kansas;USA
Hendrix;OK;Oklahoma;USA
Tintah;MN;Minnesota;USA
Marshfield;IN;Indiana;USA
Smith Village;OK;Oklahoma;USA
Carmet;CA;California;USA
Paris;VA;Virginia;USA
Whitesville;VA;Virginia;USA
Branson;CO;Colorado;USA
Holt;MN;Minnesota;USA
Essig;MN;Minnesota;USA
Prescott;OR;Oregon;USA
Olivet;SD;South Dakota;USA
Ong;NE;Nebraska;USA
Brian Head;UT;Utah;USA
Windmill;NM;New Mexico;USA
Flowing Springs;AZ;Arizona;USA
Keenes;IL;Illinois;USA
Esbon;KS;Kansas;USA
Antietam;MD;Maryland;USA
Lorenzo;IL;Illinois;USA
Milton;ND;North Dakota;USA
Longoria;TX;Texas;USA
Hessville;OH;Ohio;USA
Aldrich;MO;Missouri;USA
Amherstdale;WV;West Virginia;USA
Marysville;MT;Montana;USA
El Morro Valley;NM;New Mexico;USA
Belvidere;NE;Nebraska;USA
Rockport;WA;Washington;USA
Volcano;CA;California;USA
Bowman;AR;Arkansas;USA
Datto;AR;Arkansas;USA
Worthville;PA;Pennsylvania;USA
Morrison;MO;Missouri;USA
Ravinia;SD;South Dakota;USA
Speed;NC;North Carolina;USA
Leonidas;MN;Minnesota;USA
Thornburg;IA;Iowa;USA
Ricketts;IA;Iowa;USA
Junction;IL;Illinois;USA
Mizpah;MN;Minnesota;USA
Nunam Iqua;AK;Alaska;USA
Little Browning;MT;Montana;USA
Tilleda;WI;Wisconsin;USA
Kysorville;NY;New York;USA
Rectortown;VA;Virginia;USA
Hot Springs Landing;NM;New Mexico;USA
South Lead Hill;AR;Arkansas;USA
Watrous;NM;New Mexico;USA
Blairstown;MO;Missouri;USA
Carbon;IA;Iowa;USA
Joslin;IL;Illinois;USA
Brooksburg;IN;Indiana;USA
Harrisburg;NE;Nebraska;USA
Abie;NE;Nebraska;USA
Paisano Park;TX;Texas;USA
Green Bank;WV;West Virginia;USA
Canyon Creek;MT;Montana;USA
Swan;IA;Iowa;USA
Agenda;KS;Kansas;USA
Cutler;IN;Indiana;USA
Buckskin;IN;Indiana;USA
Chili;IN;Indiana;USA
Green Valley;WI;Wisconsin;USA
La Salle;MN;Minnesota;USA
Elsmore;KS;Kansas;USA
Tennant;IA;Iowa;USA
Ravanna;MO;Missouri;USA
Ponderosa;CA;California;USA
McHenry;ND;North Dakota;USA
Millwood;GA;Georgia;USA
New Haven;IA;Iowa;USA
Laporte;MN;Minnesota;USA
Chenega;AK;Alaska;USA
Nimmons;AR;Arkansas;USA
Cayuse;OR;Oregon;USA
Turton;SD;South Dakota;USA
Iola;IL;Illinois;USA
Reserve;KS;Kansas;USA
Gulfcrest;AL;Alabama;USA
Montreal;MO;Missouri;USA
McCool;MS;Mississippi;USA
Balltown;IA;Iowa;USA
Kirkman;IA;Iowa;USA
Littlejohn Island;ME;Maine;USA
Sun River;MT;Montana;USA
Lake Mary Ronan;MT;Montana;USA
Saxon;WI;Wisconsin;USA
Frisbee;MO;Missouri;USA
Maverick Mountain;MT;Montana;USA
Hartville;WY;Wyoming;USA
Bon Air;AL;Alabama;USA
Wheatland;ND;North Dakota;USA
Fontanelle;NE;Nebraska;USA
Barrville;PA;Pennsylvania;USA
Takotna;AK;Alaska;USA
Easton;WI;Wisconsin;USA
Tillatoba;MS;Mississippi;USA
Gardner;CO;Colorado;USA
Scarville;IA;Iowa;USA
Wilburton Number Two;PA;Pennsylvania;USA
San Acacio;CO;Colorado;USA
St. George;AK;Alaska;USA
Mauckport;IN;Indiana;USA
Stratford;SD;South Dakota;USA
Tschetter Colony;SD;South Dakota;USA
House;NM;New Mexico;USA
Pelican;AK;Alaska;USA
Vanderwagen;NM;New Mexico;USA
Beaver;IA;Iowa;USA
Oakhaven;AR;Arkansas;USA
Annapolis;IL;Illinois;USA
Clinton;NE;Nebraska;USA
Waldenburg;AR;Arkansas;USA
Viola;ID;Idaho;USA
West Dummerston;VT;Vermont;USA
Manuel Garcia;TX;Texas;USA
Martin;ND;North Dakota;USA
Souris;ND;North Dakota;USA
New Lisbon;IN;Indiana;USA
Cottage Grove;TN;Tennessee;USA
Ranger;GA;Georgia;USA
North Harlem Colony;MT;Montana;USA
Millgrove;IN;Indiana;USA
Pueblito;NM;New Mexico;USA
Cobbtown;FL;Florida;USA
Wood;SD;South Dakota;USA
Stratton Mountain;VT;Vermont;USA
Taswell;IN;Indiana;USA
Augusta;IA;Iowa;USA
Carlton;AL;Alabama;USA
Lemoyne;NE;Nebraska;USA
Fortuna;MO;Missouri;USA
Kramer;IN;Indiana;USA
Sheridan Lake;CO;Colorado;USA
Moffett;OK;Oklahoma;USA
Boon;MI;Michigan;USA
Belle Prairie City;IL;Illinois;USA
Allendale;MO;Missouri;USA
Fay;OK;Oklahoma;USA
New Albany;KS;Kansas;USA
Briarwood;ND;North Dakota;USA
Shallow Water;KS;Kansas;USA
Sekiu;WA;Washington;USA
Chelsea;SD;South Dakota;USA
Fiddletown;CA;California;USA
Alamo;IN;Indiana;USA
Matfield Green;KS;Kansas;USA
Lavinia;TN;Tennessee;USA
Kalapana;HI;Hawaii;USA
Govan;SC;South Carolina;USA
Underhill Center;VT;Vermont;USA
Hallowell;KS;Kansas;USA
Glen;MT;Montana;USA
Bath;SD;South Dakota;USA
Allisonia;VA;Virginia;USA
Las Lomitas;TX;Texas;USA
Eckerty;IN;Indiana;USA
Truxton;MO;Missouri;USA
Leggett;NC;North Carolina;USA
Stuttgart;KS;Kansas;USA
Hitchita;OK;Oklahoma;USA
Revere;MO;Missouri;USA
Home;KS;Kansas;USA
Broseley;MO;Missouri;USA
Mosby;MO;Missouri;USA
Dalton;MO;Missouri;USA
Durham;KS;Kansas;USA
South Fork Estates;TX;Texas;USA
Upperville;VA;Virginia;USA
Rendville;OH;Ohio;USA
Guadalupe Guerra;TX;Texas;USA
Nashua;MN;Minnesota;USA
Smicksburg;PA;Pennsylvania;USA
Balta;ND;North Dakota;USA
Leonard;MO;Missouri;USA
East Brooklyn;IL;Illinois;USA
Briggs;TX;Texas;USA
Lamoille;NV;Nevada;USA
Frystown;PA;Pennsylvania;USA
Jump River;WI;Wisconsin;USA
Southside Chesconessex;VA;Virginia;USA
Cross Village;MI;Michigan;USA
Riceville;PA;Pennsylvania;USA
Jenkinsville;SC;South Carolina;USA
Maloy;IA;Iowa;USA
Moffat;CO;Colorado;USA
Chinese Camp;CA;California;USA
West Cornwall;CT;Connecticut;USA
Valera;TX;Texas;USA
Ronneby;MN;Minnesota;USA
Vanoss;OK;Oklahoma;USA
Myrtle;MN;Minnesota;USA
Unity;IL;Illinois;USA
Dwight;ND;North Dakota;USA
Barstow;WA;Washington;USA
Whitewater;IN;Indiana;USA
Fortuna;ND;North Dakota;USA
Centrahoma;OK;Oklahoma;USA
Aredale;IA;Iowa;USA
Washington;VA;Virginia;USA
Soda Springs;CA;California;USA
Hornitos;CA;California;USA
Eagle Creek Colony;MT;Montana;USA
Hockingport;OH;Ohio;USA
Geeseytown;PA;Pennsylvania;USA
Calverton;VA;Virginia;USA
Chignik;AK;Alaska;USA
Tygh Valley;OR;Oregon;USA
Blackgum;OK;Oklahoma;USA
Slater;WY;Wyoming;USA
Everett;GA;Georgia;USA
Sunset Colony;SD;South Dakota;USA
Irvington;IA;Iowa;USA
West Kill;NY;New York;USA
Ortley;SD;South Dakota;USA
Indian Creek;FL;Florida;USA
Karlsruhe;ND;North Dakota;USA
Fishers Landing;NY;New York;USA
Glenwood;NM;New Mexico;USA
Lake Aluma;OK;Oklahoma;USA
Mayfield Colony;SD;South Dakota;USA
Numa;IA;Iowa;USA
Lake City;SD;South Dakota;USA
Dresser;IN;Indiana;USA
Courtenay;ND;North Dakota;USA
Fishers Island;NY;New York;USA
South Naknek;AK;Alaska;USA
Thynedale;VA;Virginia;USA
Longford;KS;Kansas;USA
Pine Grove;WA;Washington;USA
Vida;MT;Montana;USA
Twin Hills;AK;Alaska;USA
Violet Hill;AR;Arkansas;USA
Prince;WV;West Virginia;USA
Tuttle;ND;North Dakota;USA
Staint Clair;PA;Pennsylvania;USA
Philo;CA;California;USA
Fords Creek Colony;MT;Montana;USA
Winterhaven;CA;California;USA
Rancho Chico;TX;Texas;USA
Archer;NE;Nebraska;USA
Mount Leonard;MO;Missouri;USA
Canoe Creek;PA;Pennsylvania;USA
Fox;OK;Oklahoma;USA
Altoona;WA;Washington;USA
Parshall;CO;Colorado;USA
Taopi;MN;Minnesota;USA
Saddle Ridge;CO;Colorado;USA
Magnet;NE;Nebraska;USA
California;KY;Kentucky;USA
Dundarrach;NC;North Carolina;USA
Dennis Acres;MO;Missouri;USA
Rodriguez Camp;CA;California;USA
London;IN;Indiana;USA
Rinard;IA;Iowa;USA
Ionia;MO;Missouri;USA
Callimont;PA;Pennsylvania;USA
Youngsville;NM;New Mexico;USA
Simpson;IL;Illinois;USA
Aten;NE;Nebraska;USA
Garey;CA;California;USA
Jessie;ND;North Dakota;USA
Nassau;MN;Minnesota;USA
Interior;SD;South Dakota;USA
Carlos;MD;Maryland;USA
Levering;MI;Michigan;USA
La Porte;CA;California;USA
Sun City;KS;Kansas;USA
Reader;AR;Arkansas;USA
Miller;IA;Iowa;USA
Santa Rita;MT;Montana;USA
Harris;MO;Missouri;USA
Nekoma;IL;Illinois;USA
Murdock;KS;Kansas;USA
Wamic;OR;Oregon;USA
Waldo;KS;Kansas;USA
Emet;OK;Oklahoma;USA
Ekwok;AK;Alaska;USA
Ohiopyle;PA;Pennsylvania;USA
Russian Mission;AK;Alaska;USA
Mercer;TN;Tennessee;USA
La Loma de Falcon;TX;Texas;USA
North River;ND;North Dakota;USA
Poplar Grove;AR;Arkansas;USA
Kim;CO;Colorado;USA
Hazel Green;KY;Kentucky;USA
Raynesford;MT;Montana;USA
Shamrock Colony;SD;South Dakota;USA
Tooleville;CA;California;USA
Ideal;SD;South Dakota;USA
Marie;AR;Arkansas;USA
Sherman;SD;South Dakota;USA
Somerset;KS;Kansas;USA
Rome;OH;Ohio;USA
Learned;MS;Mississippi;USA
Berlin;ND;North Dakota;USA
Leopolis;WI;Wisconsin;USA
Nome;ND;North Dakota;USA
De Witt;MO;Missouri;USA
Soldier;KS;Kansas;USA
Renfrow;OK;Oklahoma;USA
Barney;ND;North Dakota;USA
La Prairie;IL;Illinois;USA
White Oak;MO;Missouri;USA
Imogene;IA;Iowa;USA
Hartman;CO;Colorado;USA
Oyehut;WA;Washington;USA
Eldorado;MD;Maryland;USA
Bassett;IA;Iowa;USA
Northwest Stanwood;WA;Washington;USA
Wallace;KS;Kansas;USA
Hodgen;OK;Oklahoma;USA
Vivian;SD;South Dakota;USA
Octa;OH;Ohio;USA
Coyville;KS;Kansas;USA
Dover Hill;IN;Indiana;USA
Elmdale;KS;Kansas;USA
Severance;KS;Kansas;USA
Codell;KS;Kansas;USA
Furley;KS;Kansas;USA
Johnsonville;IL;Illinois;USA
Hartwell;MO;Missouri;USA
St. Rosa;MN;Minnesota;USA
Richland;NE;Nebraska;USA
Cucumber;WV;West Virginia;USA
Rodeo;NM;New Mexico;USA
Floral;AR;Arkansas;USA
White Bird;ID;Idaho;USA
Chamizal;NM;New Mexico;USA
Manning;ND;North Dakota;USA
Galt;IA;Iowa;USA
Bushnell;SD;South Dakota;USA
Primrose;NE;Nebraska;USA
South Gifford;MO;Missouri;USA
Georgetown;MD;Maryland;USA
Inavale;NE;Nebraska;USA
Culp;PA;Pennsylvania;USA
Larke;PA;Pennsylvania;USA
Deerfield Street;NJ;New Jersey;USA
Bolivar;MS;Mississippi;USA
Elgin;KS;Kansas;USA
Qui-nai-elt Village;WA;Washington;USA
Skedee;OK;Oklahoma;USA
Grace City;ND;North Dakota;USA
Gully;MN;Minnesota;USA
West Denton;MD;Maryland;USA
Deer Grove;IL;Illinois;USA
Merwin;MO;Missouri;USA
Manchester;MN;Minnesota;USA
Lance Creek;WY;Wyoming;USA
Lake Roberts;NM;New Mexico;USA
Bucyrus;ND;North Dakota;USA
Passaic;MO;Missouri;USA
Brooksville;OK;Oklahoma;USA
Clam Lake;WI;Wisconsin;USA
Oxly;MO;Missouri;USA
Lovell;OK;Oklahoma;USA
Hazard;NE;Nebraska;USA
Big Spring;MO;Missouri;USA
Leona;KS;Kansas;USA
Martinez Lake;AZ;Arizona;USA
Mahaska;KS;Kansas;USA
Elkhorn;MT;Montana;USA
Morley;IA;Iowa;USA
Long Creek;ND;North Dakota;USA
Manzano Springs;NM;New Mexico;USA
Fair Oaks;AR;Arkansas;USA
Folsom;NM;New Mexico;USA
Saronville;NE;Nebraska;USA
Blacksville;WV;West Virginia;USA
Middle Grove;MO;Missouri;USA
Dixie Union;GA;Georgia;USA
Wardville;OK;Oklahoma;USA
Raymond;SD;South Dakota;USA
Phillipstown;IL;Illinois;USA
Liberty;NE;Nebraska;USA
Luis Lopez;NM;New Mexico;USA
Richville;MN;Minnesota;USA
Garrison;NE;Nebraska;USA
Hoberg;MO;Missouri;USA
Morrison Bluff;AR;Arkansas;USA
Webb City;OK;Oklahoma;USA
Carrsville;KY;Kentucky;USA
Prairie Hill;MO;Missouri;USA
Hayward;MO;Missouri;USA
Tolstoy;SD;South Dakota;USA
Kirby;OH;Ohio;USA
Climax;KS;Kansas;USA
Harwood;TX;Texas;USA
Playas;NM;New Mexico;USA
Metz;IN;Indiana;USA
Bathgate;ND;North Dakota;USA
Idlewild;CA;California;USA
Newark;MO;Missouri;USA
Alexandria;MO;Missouri;USA
Lapoint;UT;Utah;USA
Lopeno;TX;Texas;USA
Esterbrook;WY;Wyoming;USA
Rochester;IA;Iowa;USA
Bridgeton;IN;Indiana;USA
Cardwell;MT;Montana;USA
Washam;WY;Wyoming;USA
Darlington;MO;Missouri;USA
Orient;WA;Washington;USA
Whippoorwill;OK;Oklahoma;USA
Barnard;KS;Kansas;USA
Avalon;MO;Missouri;USA
Kleindale;AZ;Arizona;USA
Trail;MN;Minnesota;USA
Thayer;NE;Nebraska;USA
Ward;CO;Colorado;USA
Movico;AL;Alabama;USA
Julian;NE;Nebraska;USA
Kirby;WY;Wyoming;USA
Fremont;UT;Utah;USA
Coalmont;PA;Pennsylvania;USA
Swink;OK;Oklahoma;USA
Irwin;IL;Illinois;USA
Sundance;UT;Utah;USA
Erie;ND;North Dakota;USA
Diomede;AK;Alaska;USA
Sharon;GA;Georgia;USA
New Bedford;IL;Illinois;USA
Antioch;OH;Ohio;USA
Ojo Caliente;NM;New Mexico;USA
Deerfield;MO;Missouri;USA
Monroe;AR;Arkansas;USA
Jud;ND;North Dakota;USA
Lithium;MO;Missouri;USA
Spink Colony;SD;South Dakota;USA
Petrey;AL;Alabama;USA
Dixonville;FL;Florida;USA
Gruver;IA;Iowa;USA
Fittstown;OK;Oklahoma;USA
Beaulieu;MN;Minnesota;USA
Baker;MN;Minnesota;USA
Frankstown;PA;Pennsylvania;USA
Schooner Bay;VA;Virginia;USA
Larsen Bay;AK;Alaska;USA
Valentine;AZ;Arizona;USA
Halltown;MO;Missouri;USA
Whelen Springs;AR;Arkansas;USA
Devon;KS;Kansas;USA
Baldwin Park;MO;Missouri;USA
Wahak Hotrontk;AZ;Arizona;USA
Punta de Agua;NM;New Mexico;USA
Warrington;IN;Indiana;USA
Dresden;KS;Kansas;USA
Warfield;VA;Virginia;USA
Milo;MO;Missouri;USA
Robinson;ND;North Dakota;USA
Sandyville;IA;Iowa;USA
Las Palmas;TX;Texas;USA
Putnam;OK;Oklahoma;USA
Strong City;OK;Oklahoma;USA
Cope;CO;Colorado;USA
Ashland;OK;Oklahoma;USA
Fresno;OH;Ohio;USA
Byersville;NY;New York;USA
Lengby;MN;Minnesota;USA
La Chuparosa;TX;Texas;USA
Edgewood;CA;California;USA
Hyattville;WY;Wyoming;USA
Winfred;SD;South Dakota;USA
Diaperville;WI;Wisconsin;USA
Woodworth;ND;North Dakota;USA
Long Lake;WI;Wisconsin;USA
Leggett;CA;California;USA
Dripping Springs;OK;Oklahoma;USA
Warm Springs;AR;Arkansas;USA
Hemlock;IN;Indiana;USA
Cornland;IL;Illinois;USA
Belva;WV;West Virginia;USA
Terlton;OK;Oklahoma;USA
Wabaunsee;KS;Kansas;USA
Egegik;AK;Alaska;USA
Parkline;ID;Idaho;USA
Circle;AK;Alaska;USA
Chistochina;AK;Alaska;USA
Mill Creek;IL;Illinois;USA
Conway;WA;Washington;USA
Westport;MN;Minnesota;USA
Muddy;IL;Illinois;USA
Coker Creek;TN;Tennessee;USA
Sentinel Butte;ND;North Dakota;USA
Bruno;MN;Minnesota;USA
Normandy;TX;Texas;USA
Nunda;SD;South Dakota;USA
Bock;MN;Minnesota;USA
Dunlap;KS;Kansas;USA
Jeffers;MT;Montana;USA
Elk Creek;CA;California;USA
Nashoba;OK;Oklahoma;USA
Moorefield;NE;Nebraska;USA
McDowell;VA;Virginia;USA
Vistula;IN;Indiana;USA
Dovray;MN;Minnesota;USA
Oak Hall;VA;Virginia;USA
Cameron Colony;SD;South Dakota;USA
Dundee;MS;Mississippi;USA
Pleasant Valley Colony;MT;Montana;USA
Middlebrook;VA;Virginia;USA
Badger Lee;OK;Oklahoma;USA
Coburg;IA;Iowa;USA
Gypsy;WV;West Virginia;USA
Janesville;IL;Illinois;USA
Thornton;WI;Wisconsin;USA
Ritchey;MO;Missouri;USA
Alice;ND;North Dakota;USA
Andover;SD;South Dakota;USA
Toco;TX;Texas;USA
Kremlin;MT;Montana;USA
Yuba;WI;Wisconsin;USA
Regal;MN;Minnesota;USA
Norris;MT;Montana;USA
Annada;MO;Missouri;USA
Dolton;SD;South Dakota;USA
Mountain Center;CA;California;USA
Panorama Heights;CA;California;USA
Charlos Heights;MT;Montana;USA
Flaxton;ND;North Dakota;USA
Powhatan;LA;Louisiana;USA
Malcolm;AL;Alabama;USA
Ovando;MT;Montana;USA
Osage;WV;West Virginia;USA
St. Benedict;IA;Iowa;USA
Satartia;MS;Mississippi;USA
Fairview;OH;Ohio;USA
Winnetoon;NE;Nebraska;USA
Elyria;NE;Nebraska;USA
Oral;SD;South Dakota;USA
Clearview;OK;Oklahoma;USA
Stanley;NM;New Mexico;USA
Yznaga;TX;Texas;USA
Manele;HI;Hawaii;USA
Yoder;KS;Kansas;USA
Ripley;IL;Illinois;USA
Voltaire;ND;North Dakota;USA
Greenbackville;VA;Virginia;USA
Thayer;IA;Iowa;USA
Bluff City;KS;Kansas;USA
Curlew;IA;Iowa;USA
St. Vincent;MN;Minnesota;USA
Sugden;OK;Oklahoma;USA
New Elm Spring Colony;SD;South Dakota;USA
Stephan;SD;South Dakota;USA
Pocahontas;MO;Missouri;USA
Jovista;CA;California;USA
Scofield;UT;Utah;USA
Marienthal;KS;Kansas;USA
Goodmanville;CA;California;USA
Orme;TN;Tennessee;USA
Gibson;IA;Iowa;USA
Jardine;MT;Montana;USA
West Roy Lake;MN;Minnesota;USA
Mansfield;SD;South Dakota;USA
Loveland;IA;Iowa;USA
Dunbar;VA;Virginia;USA
Oak;NE;Nebraska;USA
Bellfountain;OR;Oregon;USA
Hadley;MN;Minnesota;USA
Spartanburg;IN;Indiana;USA
Olivia;PA;Pennsylvania;USA
Okaton;SD;South Dakota;USA
Anderson;IA;Iowa;USA
Pulaski;IN;Indiana;USA
Carlton Landing;OK;Oklahoma;USA
Ragsdale;IN;Indiana;USA
Woodland;MD;Maryland;USA
Argyle;IA;Iowa;USA
Forestburg;SD;South Dakota;USA
Halsey;NE;Nebraska;USA
Wilder;MN;Minnesota;USA
Centenary;IN;Indiana;USA
Valeria;IA;Iowa;USA
Seneca;SD;South Dakota;USA
Kerrtown;PA;Pennsylvania;USA
Utica;OK;Oklahoma;USA
Harrison;MT;Montana;USA
Caesars Head;SC;South Carolina;USA
King and Queen Court House;VA;Virginia;USA
Lipscomb;TX;Texas;USA
Hensley;AR;Arkansas;USA
Brookview;MD;Maryland;USA
Eagle Harbor;MD;Maryland;USA
Pinetown;NC;North Carolina;USA
Brimson;MO;Missouri;USA
McLeod;ND;North Dakota;USA
Alexander;KS;Kansas;USA
Deersville;OH;Ohio;USA
Bay Lake;FL;Florida;USA
City of the Sun;NM;New Mexico;USA
Rex;NC;North Carolina;USA
Spring Gap;MD;Maryland;USA
Burgess;MO;Missouri;USA
Nubieber;CA;California;USA
Dodge;OK;Oklahoma;USA
Long Barn;CA;California;USA
Bruneau;ID;Idaho;USA
Dodson;TX;Texas;USA
Sargeant;MN;Minnesota;USA
Cedar;MI;Michigan;USA
Eccles;WV;West Virginia;USA
Ohoopee;GA;Georgia;USA
Andres;IL;Illinois;USA
Dooling;GA;Georgia;USA
Spring Lake Colony;SD;South Dakota;USA
Twin Lakes;OK;Oklahoma;USA
Red Banks;MS;Mississippi;USA
Artas;SD;South Dakota;USA
Rogers;ND;North Dakota;USA
Los Arcos;TX;Texas;USA
Quintana;TX;Texas;USA
Placerville;ID;Idaho;USA
Catron;MO;Missouri;USA
Valley Ranch;CA;California;USA
Hollowayville;IL;Illinois;USA
Minturn;AR;Arkansas;USA
Hollister;OK;Oklahoma;USA
Fortescue;MO;Missouri;USA
Irwin;MO;Missouri;USA
Stony River;AK;Alaska;USA
